,Source,Destination,Class
18173,2138,6675,1
18174,2138,6014,1
18175,2138,4591,1
18176,2138,2928,1
18177,2139,5853,1
18178,2139,5166,1
18179,2139,3721,1
18180,2140,2262,1
18181,2140,3338,1
18182,2141,3976,1
18183,2141,5195,1
18184,2142,5124,1
18185,2143,5228,1
18186,2143,5538,1
18187,2143,3401,1
18188,2143,4700,1
18189,2143,6136,1
18190,2143,3418,1
18191,2143,2740,1
18192,2143,6559,1
18193,2143,5046,1
18194,2143,4949,1
18195,2144,4949,1
18196,2145,3342,1
18197,2145,2495,1
18198,2146,3401,1
18199,2146,5470,1
18200,2146,5652,1
18201,2146,4273,1
18202,2146,4792,1
18203,2146,4683,1
18204,2146,3856,1
18205,2146,2468,1
18206,2147,4897,1
18207,2147,5173,1
18208,2148,1400,1
18209,2148,2732,1
18210,2148,3401,1
18211,2148,4709,1
18212,2148,3209,1
18213,2148,4087,1
18214,2148,6056,1
18215,2148,5315,1
18216,2148,4219,1
18217,2148,2595,1
18218,2148,6001,1
18219,2148,4895,1
18220,2148,6643,1
18221,2148,2705,1
18222,2149,4196,1
18223,2149,3577,1
18224,2149,5158,1
18225,2150,2930,1
18226,2150,2831,1
18227,2150,6947,1
18228,2150,5333,1
18229,2150,4890,1
18230,2150,2423,1
18231,2150,5402,1
18232,2150,4704,1
18233,2150,4534,1
18234,2150,3486,1
18235,2151,2525,1
18236,2151,3390,1
18237,2151,3635,1
18238,2151,2632,1
18239,2151,5520,1
18240,2152,5070,1
18241,2152,1051,1
18242,1935,2566,1
18243,2154,4768,1
18244,2154,4087,1
18245,2154,4213,1
18246,5052,5451,1
18247,2156,2586,1
18248,2156,2481,1
18249,2156,5969,1
18250,2156,2744,1
18251,2157,3031,1
18252,2157,5831,1
18253,2157,5379,1
18254,2157,3990,1
18255,2157,5419,1
18256,2157,4293,1
18257,2157,5825,1
18258,2157,2217,1
18259,2159,6765,1
18260,2160,4404,1
18261,2161,2799,1
18262,2161,5038,1
18263,2161,4952,1
18264,2161,3725,1
18265,2161,3706,1
18266,2161,5337,1
18267,2161,4301,1
18268,2161,2840,1
18269,2161,6286,1
18270,2161,5362,1
18271,2161,5132,1
18272,2161,2529,1
18273,2161,2333,1
18274,2161,3967,1
18275,2161,6909,1
18276,2161,5345,1
18277,2161,4644,1
18278,2161,4114,1
18279,2161,1904,1
18280,2161,3486,1
18281,2162,2447,1
18282,2162,3173,1
18283,2162,2921,1
18284,2162,5263,1
18285,2163,1059,1
18286,2163,3175,1
18287,2163,2904,1
18288,2163,3763,1
18289,2163,2887,1
18290,2163,4356,1
18291,2163,5569,1
18292,3879,4536,1
18293,3879,4420,1
18294,2166,2793,1
18295,2166,3098,1
18296,2166,3725,1
18297,2166,6917,1
18298,2166,1328,1
18299,2166,972,1
18300,2166,2424,1
18301,2166,5787,1
18302,2166,5863,1
18303,2166,6782,1
18304,2166,759,1
18305,2166,6064,1
18306,2166,4913,1
18307,2166,6731,1
18308,2166,5569,1
18309,2166,3628,1
18310,2166,3520,1
18311,2166,6249,1
18312,2166,3499,1
18313,2167,3902,1
18314,2168,4001,1
18315,2168,6651,1
18316,2168,850,1
18317,2168,6358,1
18318,2168,2614,1
18319,2168,6660,1
18320,2168,5557,1
18321,2168,4895,1
18322,2168,7084,1
18323,2168,4793,1
18324,2168,6033,1
18325,2168,5153,1
18326,2168,3886,1
18327,2168,5073,1
18328,2168,2794,1
18329,2168,3747,1
18330,2168,1904,1
18331,2168,934,1
18332,2168,4098,1
18333,2168,5833,1
18334,2168,3270,1
18335,2168,3198,1
18336,2168,2463,1
18337,2168,2186,1
18338,2168,3546,1
18339,2168,6783,1
18340,2168,5283,1
18341,2168,4977,1
18342,2168,4328,1
18343,2168,2529,1
18344,2168,3991,1
18345,2168,6147,1
18346,2168,2345,1
18347,2168,2526,1
18348,2168,7057,1
18349,2168,5781,1
18350,2168,4439,1
18351,2168,2247,1
18352,2169,4038,1
18353,2169,3784,1
18354,2169,3421,1
18355,2169,1316,1
18356,2169,6643,1
18357,2169,3749,1
18358,2170,647,1
18359,2170,3158,1
18360,2170,5842,1
18361,2170,3936,1
18362,2170,4621,1
18363,2170,3401,1
18364,2170,5555,1
18365,2170,2740,1
18366,2170,5530,1
18367,2170,221,1
18368,2170,6607,1
18369,2171,5333,1
18370,2171,2228,1
18371,2173,4004,1
18372,2173,4409,1
18373,2173,6136,1
18374,2173,5366,1
18375,2174,6114,1
18376,2175,3401,1
18377,2175,2781,1
18378,2175,7069,1
18379,2175,3679,1
18380,2175,6136,1
18381,2175,4816,1
18382,2175,4406,1
18383,2175,6368,1
18384,2175,3448,1
18385,2175,1082,1
18386,2175,4076,1
18387,5056,4196,1
18388,5056,5875,1
18389,2177,5293,1
18390,2177,3936,1
18391,2177,2895,1
18392,2177,3401,1
18393,2177,5842,1
18394,2177,3925,1
18395,2177,5945,1
18396,2178,3760,1
18397,2179,6074,1
18398,2179,5866,1
18399,2179,6075,1
18400,2179,3725,1
18401,2179,5854,1
18402,2179,3790,1
18403,2179,2888,1
18404,2179,6196,1
18405,2179,5446,1
18406,2179,6605,1
18407,2179,3961,1
18408,2179,3065,1
18409,2179,6609,1
18410,2179,5338,1
18411,2179,6992,1
18412,2179,4230,1
18413,2179,4197,1
18414,2179,5985,1
18415,2179,5404,1
18416,2179,6733,1
18417,2179,2396,1
18418,2179,5813,1
18419,2179,3749,1
18420,2179,4194,1
18421,2179,3520,1
18422,2179,4196,1
18423,2179,2284,1
18424,2179,6569,1
18425,2179,3577,1
18426,2179,4639,1
18427,2179,4242,1
18428,2179,934,1
18429,2179,5833,1
18430,2179,4305,1
18431,2179,2858,1
18432,2179,4620,1
18433,2179,6985,1
18434,2179,5032,1
18435,2179,6121,1
18436,2179,6052,1
18437,2179,3757,1
18438,2179,6001,1
18439,2179,5475,1
18440,2179,4568,1
18441,2179,6883,1
18442,2179,2529,1
18443,2179,1904,1
18444,2179,4933,1
18445,2179,4393,1
18446,2179,6955,1
18447,2179,3832,1
18448,2179,6494,1
18449,2179,2557,1
18450,2180,2447,1
18451,2180,6592,1
18452,2180,3165,1
18453,2180,6389,1
18454,2180,4665,1
18455,2180,2376,1
18456,2180,5040,1
18457,2180,5402,1
18458,2180,972,1
18459,2180,5301,1
18460,2180,4191,1
18461,2180,2410,1
18462,2180,5817,1
18463,2181,6376,1
18464,2181,3275,1
18465,2181,2904,1
18466,2181,5866,1
18467,2181,6350,1
18468,2181,5390,1
18469,2181,1031,1
18470,2181,4523,1
18471,2181,4833,1
18472,2181,5288,1
18473,2182,5538,1
18474,2184,6107,1
18475,2184,3023,1
18476,2184,6413,1
18477,2184,4278,1
18478,2184,4643,1
18479,2184,5527,1
18480,2184,5583,1
18481,2184,158,1
18482,2184,963,1
18483,2184,5580,1
18484,2184,5386,1
18485,2184,4301,1
18486,2184,3457,1
18487,2184,5393,1
18488,2184,5676,1
18489,2184,3268,1
18490,2184,5747,1
18491,2184,6952,1
18492,2185,4335,1
18493,2185,3098,1
18494,2186,4444,1
18495,2186,4470,1
18496,2186,2632,1
18497,2186,3725,1
18498,2186,2934,1
18499,2186,2740,1
18500,2186,6554,1
18501,2186,6776,1
18502,2186,5813,1
18503,2186,4895,1
18504,2186,6091,1
18505,2186,3800,1
18506,2186,2330,1
18507,2186,4462,1
18508,2186,5451,1
18509,2186,6270,1
18510,2186,3688,1
18511,2186,3295,1
18512,2186,3867,1
18513,2186,6440,1
18514,2186,6674,1
18515,2186,2794,1
18516,2186,4196,1
18517,2186,6792,1
18518,2186,2006,1
18519,2186,6136,1
18520,2186,4385,1
18521,2186,6054,1
18522,2186,3706,1
18523,2186,4863,1
18524,2186,2466,1
18525,2186,5293,1
18526,2186,6520,1
18527,2186,4314,1
18528,2186,3047,1
18529,2186,2529,1
18530,2186,4816,1
18531,2186,2335,1
18532,2186,5268,1
18533,2186,4549,1
18534,2186,5825,1
18535,2186,5973,1
18536,2187,4299,1
18537,2187,4303,1
18538,2187,2326,1
18539,2187,3470,1
18540,2187,2840,1
18541,2187,5886,1
18542,2187,6648,1
18543,2187,4350,1
18544,2187,3237,1
18545,2187,4562,1
18546,2187,6168,1
18547,2187,6326,1
18548,2188,3692,1
18549,2189,4668,1
18550,2189,2601,1
18551,2189,6611,1
18552,2189,5146,1
18553,2189,6073,1
18554,2189,1878,1
18555,2189,3996,1
18556,2190,3401,1
18557,2191,2447,1
18558,2191,4191,1
18559,2192,3905,1
18560,2192,7003,1
18561,3329,2580,1
18562,3329,3499,1
18563,2194,3706,1
18564,2195,5138,1
18565,2195,6630,1
18566,2195,5198,1
18567,2195,4438,1
18568,2195,3285,1
18569,2196,4334,1
18570,2196,5043,1
18571,2197,5776,1
18572,2197,4533,1
18573,2197,3756,1
18574,2197,4871,1
18575,2198,2088,1
18576,2198,5043,1
18577,2198,1082,1
18578,2198,3646,1
18579,2199,2262,1
18580,2200,5858,1
18581,2200,1436,1
18582,2200,3097,1
18583,2200,3621,1
18584,2202,7091,1
18585,2202,5416,1
18586,2202,4239,1
18587,2202,606,1
18588,2202,6291,1
18589,2202,3925,1
18590,2203,2732,1
18591,2203,4709,1
18592,2203,2858,1
18593,2203,6806,1
18594,2203,6136,1
18595,2203,3925,1
18596,2204,5130,1
18597,2204,2880,1
18598,2204,5502,1
18599,2204,4597,1
18600,2204,3759,1
18601,2204,6858,1
18602,2204,3500,1
18603,2204,3972,1
18604,2204,5209,1
18605,4436,4196,1
18606,4436,5920,1
18607,4436,2424,1
18608,4436,5122,1
18609,4436,3336,1
18610,3884,4032,1
18611,3884,6474,1
18612,3884,4109,1
18613,3884,7054,1
18614,3884,2481,1
18615,3884,5301,1
18616,3884,4695,1
18617,2206,2825,1
18618,2206,2975,1
18619,1516,2460,1
18620,2209,4032,1
18621,2209,2503,1
18622,2209,839,1
18623,2209,4479,1
18624,2209,5521,1
18625,2210,5224,1
18626,2210,5842,1
18627,2210,5269,1
18628,2210,6056,1
18629,2210,5091,1
18630,2210,221,1
18631,2210,5550,1
18632,2210,6136,1
18633,2210,6481,1
18634,2210,2439,1
18635,2210,6605,1
18636,2210,6410,1
18637,2211,3585,1
18638,2211,3910,1
18639,2212,2423,1
18640,2212,4777,1
18641,2212,5269,1
18642,2212,6692,1
18643,2212,5577,1
18644,2212,2233,1
18645,2212,4901,1
18646,2212,6864,1
18647,2212,5058,1
18648,2212,3651,1
18649,2212,5912,1
18650,2212,6358,1
18651,2212,6000,1
18652,2212,4033,1
18653,2212,3547,1
18654,2212,6288,1
18655,2212,4532,1
18656,2212,6987,1
18657,2212,2831,1
18658,2212,4206,1
18659,2212,5208,1
18660,2212,6343,1
18661,2212,3215,1
18662,2212,4902,1
18663,2212,2534,1
18664,2212,2982,1
18665,2212,5221,1
18666,2212,3269,1
18667,2212,5122,1
18668,2213,5225,1
18669,2213,4950,1
18670,2213,2262,1
18671,2213,5234,1
18672,2213,6474,1
18673,2213,2889,1
18674,2213,4130,1
18675,2213,1364,1
18676,2213,5979,1
18677,2213,2895,1
18678,2213,4744,1
18679,2213,5927,1
18680,2213,6043,1
18681,2213,3123,1
18682,2213,3011,1
18683,2213,6168,1
18684,2213,6016,1
18685,2213,1639,1
18686,2213,3862,1
18687,2213,4756,1
18688,2213,2806,1
18689,2213,4858,1
18690,2213,4245,1
18691,2213,3368,1
18692,2213,2858,1
18693,2213,5307,1
18694,2213,6804,1
18695,2213,4486,1
18696,2213,2357,1
18697,2213,3034,1
18698,2213,6024,1
18699,2213,4315,1
18700,2213,6705,1
18701,2213,681,1
18702,2214,5242,1
18703,2214,3964,1
18704,2214,6869,1
18705,2214,4798,1
18706,2214,5445,1
18707,2214,6838,1
18708,2214,6799,1
18709,2216,2864,1
18710,2217,5379,1
18711,2217,4582,1
18712,2217,6332,1
18713,2217,3990,1
18714,2217,3715,1
18715,2217,5710,1
18716,2217,4949,1
18717,2217,4293,1
18718,2218,6399,1
18719,2218,3577,1
18720,2218,4242,1
18721,2218,2934,1
18722,2218,3845,1
18723,2218,3290,1
18724,2218,6989,1
18725,2218,4087,1
18726,2218,4949,1
18727,2218,4076,1
18728,2218,6459,1
18729,2218,4711,1
18730,2218,2275,1
18731,2218,5503,1
18732,2218,2815,1
18733,2218,4230,1
18734,2218,4187,1
18735,2218,4956,1
18736,2218,3295,1
18737,2218,1904,1
18738,2218,5973,1
18739,2219,2406,1
18740,2220,5721,1
18741,2221,4406,1
18742,2221,6136,1
18743,2222,4289,1
18744,2223,4893,1
18745,2223,3628,1
18746,2224,3760,1
18747,2224,5304,1
18748,3404,5389,1
18749,3404,5448,1
18750,3404,2781,1
18751,3404,4164,1
18752,3404,3984,1
18753,3404,5263,1
18754,2225,5138,1
18755,2225,3713,1
18756,2225,4949,1
18757,2226,5428,1
18758,2226,4853,1
18759,2227,5842,1
18760,2227,4767,1
18761,5065,5449,1
18762,5065,5205,1
18763,5065,6026,1
18764,5065,4272,1
18765,5065,4127,1
18766,5065,2588,1
18767,5065,6611,1
18768,5065,2690,1
18769,5065,6438,1
18770,5065,4212,1
18771,5065,6073,1
18772,5065,6769,1
18773,6277,4843,1
18774,6277,3401,1
18775,2230,4406,1
18776,2230,3650,1
18777,2230,1673,1
18778,2230,3209,1
18779,2230,6136,1
18780,2231,3925,1
18781,2232,2732,1
18782,6278,4421,1
18783,6278,3706,1
18784,6278,3815,1
18785,2234,2825,1
18786,2234,3313,1
18787,2234,4109,1
18788,2234,5162,1
18789,2234,6689,1
18790,6575,2732,1
18791,6575,4137,1
18792,6575,3561,1
18793,6575,5079,1
18794,2236,2447,1
18795,2236,3874,1
18796,2237,6077,1
18797,2238,3760,1
18798,2238,1657,1
18799,2238,3285,1
18800,2239,146,1
18801,2239,2595,1
18802,2239,5428,1
18803,2239,3254,1
18804,2239,4038,1
18805,2240,2858,1
18806,2241,3136,1
18807,2241,5999,1
18808,2242,5780,1
18809,2242,4723,1
18810,2242,5630,1
18811,2243,2740,1
18812,2243,6064,1
18813,2243,2845,1
18814,2243,5810,1
18815,2243,3173,1
18816,2243,2439,1
18817,2243,4569,1
18818,2243,5538,1
18819,2243,6452,1
18820,2243,4738,1
18821,2244,5709,1
18822,2244,3102,1
18823,2244,4639,1
18824,6464,4087,1
18825,6464,6467,1
18826,6464,2262,1
18827,6464,5976,1
18828,6464,2928,1
18829,2245,2719,1
18830,2245,5968,1
18831,2245,2294,1
18832,2245,4160,1
18833,2245,6095,1
18834,2245,4479,1
18835,6802,5435,1
18836,6802,4242,1
18837,6802,2529,1
18838,6802,2416,1
18839,6802,3383,1
18840,6802,6077,1
18841,6802,2463,1
18842,6802,4767,1
18843,2248,2879,1
18844,2248,5768,1
18845,2248,6505,1
18846,2248,490,1
18847,2248,6056,1
18848,2248,5419,1
18849,2248,5305,1
18850,2248,4469,1
18851,2248,5046,1
18852,2248,5164,1
18853,2248,6138,1
18854,2249,3192,1
18855,2249,4592,1
18856,2249,4065,1
18857,2250,6740,1
18858,2250,2345,1
18859,2250,6399,1
18860,2250,4796,1
18861,5921,4190,1
18862,2251,6424,1
18863,2251,3275,1
18864,2251,6358,1
18865,2251,3799,1
18866,2251,2913,1
18867,2251,1177,1
18868,2251,5576,1
18869,2252,5892,1
18870,2252,4949,1
18871,2253,5162,1
18872,2253,2833,1
18873,2254,2825,1
18874,2254,4032,1
18875,2254,7055,1
18876,2254,4950,1
18877,2254,4479,1
18878,2254,4449,1
18879,2254,6981,1
18880,2254,3706,1
18881,2254,2731,1
18882,2254,2553,1
18883,2254,4290,1
18884,2254,6991,1
18885,2254,4931,1
18886,2254,2740,1
18887,2254,1781,1
18888,2254,2503,1
18889,2254,6045,1
18890,2254,4744,1
18891,2254,4695,1
18892,2255,5926,1
18893,2255,3338,1
18894,2256,5519,1
18895,2258,5566,1
18896,2259,4374,1
18897,2260,4188,1
18898,2260,3892,1
18899,2260,1666,1
18900,2260,4272,1
18901,2260,5449,1
18902,2260,3960,1
18903,2260,2588,1
18904,2260,6395,1
18905,2260,6026,1
18906,2262,2825,1
18907,2262,839,1
18908,2262,3165,1
18909,2262,6937,1
18910,2262,6474,1
18911,2262,5857,1
18912,2262,1364,1
18913,2262,3568,1
18914,2262,5979,1
18915,2262,2275,1
18916,2262,4744,1
18917,2262,5586,1
18918,2262,3743,1
18919,2262,5184,1
18920,2262,3880,1
18921,2262,4297,1
18922,2262,5633,1
18923,2262,6446,1
18924,2262,5412,1
18925,2262,681,1
18926,2262,1781,1
18927,2262,6536,1
18928,2262,5307,1
18929,2262,3011,1
18930,2262,7054,1
18931,2262,6700,1
18932,2262,6024,1
18933,2262,4913,1
18934,2262,6705,1
18935,2262,3780,1
18936,2262,5225,1
18937,2262,4950,1
18938,2262,4221,1
18939,2262,4673,1
18940,2262,6144,1
18941,2262,6845,1
18942,2262,3303,1
18943,2262,6299,1
18944,2262,5002,1
18945,2262,2548,1
18946,2262,5917,1
18947,2262,4315,1
18948,2262,5014,1
18949,2262,5238,1
18950,2262,5448,1
18951,2262,4130,1
18952,2262,5881,1
18953,2262,3491,1
18954,2262,5016,1
18955,2262,4027,1
18956,2262,5684,1
18957,2262,6045,1
18958,2262,6168,1
18959,2262,6380,1
18960,2262,6858,1
18961,2262,4032,1
18962,2262,5845,1
18963,2262,2806,1
18964,2262,4482,1
18965,2262,3368,1
18966,2262,3815,1
18967,2262,4486,1
18968,2262,4595,1
18969,2262,3034,1
18970,2262,2481,1
18971,2262,3482,1
18972,2262,4265,1
18973,2262,5946,1
18974,2262,3326,1
18975,2262,6649,1
18976,2700,5650,1
18977,2700,6144,1
18978,2700,5301,1
18979,2700,4406,1
18980,2700,5402,1
18981,2700,6048,1
18982,2700,2376,1
18983,2700,552,1
18984,5908,6921,1
18985,2264,5450,1
18986,2264,3706,1
18987,2266,850,1
18988,1517,2825,1
18989,1517,4482,1
18990,1517,5765,1
18991,1517,2481,1
18992,1517,3706,1
18993,1517,5345,1
18994,1517,4140,1
18995,2701,5204,1
18996,2701,3563,1
18997,2701,2463,1
18998,2701,6169,1
18999,2701,1852,1
19000,2269,7109,1
19001,2269,2654,1
19002,2269,2832,1
19003,2270,4634,1
19004,2270,6793,1
19005,2270,2544,1
19006,2270,5523,1
19007,2270,5328,1
19008,2270,6153,1
19009,2270,6692,1
19010,2270,5393,1
19011,2270,5155,1
19012,2270,6702,1
19013,2270,5743,1
19014,2270,4732,1
19015,2702,2321,1
19016,2272,2732,1
19017,2272,3209,1
19018,2272,4949,1
19019,2272,6056,1
19020,2273,6254,1
19021,2273,4127,1
19022,2273,6623,1
19023,2273,3410,1
19024,2273,2895,1
19025,2275,2934,1
19026,2275,3577,1
19027,2275,2451,1
19028,2275,4242,1
19029,2275,4700,1
19030,2275,6136,1
19031,2275,6716,1
19032,2275,6052,1
19033,2275,5554,1
19034,2275,5120,1
19035,2275,6150,1
19036,2275,2887,1
19037,2275,6989,1
19038,2275,3243,1
19039,2275,3065,1
19040,2275,6459,1
19041,2275,5069,1
19042,2275,5338,1
19043,2275,6941,1
19044,2275,5210,1
19045,2275,6553,1
19046,2275,4230,1
19047,2275,5451,1
19048,2275,6192,1
19049,2275,3262,1
19050,2275,4748,1
19051,2275,3237,1
19052,2275,3691,1
19053,2275,2566,1
19054,2275,4210,1
19055,5078,4980,1
19056,2277,2732,1
19057,2277,4305,1
19058,2277,4755,1
19059,2277,6906,1
19060,2277,2781,1
19061,2277,2934,1
19062,2277,3574,1
19063,2277,4750,1
19064,2277,2756,1
19065,2277,1650,1
19066,2277,3169,1
19067,2277,3875,1
19068,2277,3396,1
19069,2277,6820,1
19070,2277,3893,1
19071,2277,3285,1
19072,2278,7051,1
19073,2279,3325,1
19074,2279,6877,1
19075,2279,1082,1
19076,2281,5829,1
19077,2281,5105,1
19078,2281,5349,1
19079,2281,3104,1
19080,1485,6455,1
19081,1485,4867,1
19082,1485,4329,1
19083,2284,3077,1
19084,2284,5952,1
19085,2284,6357,1
19086,2284,5276,1
19087,2284,4642,1
19088,2284,5433,1
19089,2284,3501,1
19090,2284,4406,1
19091,2284,3928,1
19092,2284,5569,1
19093,2284,4112,1
19094,2284,3125,1
19095,5081,6136,1
19096,2286,2740,1
19097,2288,4204,1
19098,2288,6160,1
19099,2288,2403,1
19100,2288,3097,1
19101,2290,2334,1
19102,2290,132,1
19103,6127,4455,1
19104,6127,3902,1
19105,6127,4267,1
19106,6127,3401,1
19107,6127,5830,1
19108,6127,1535,1
19109,6127,6136,1
19110,6127,7043,1
19111,6291,4949,1
19112,2293,2732,1
19113,2293,6244,1
19114,2294,2997,1
19115,2294,4374,1
19116,2294,3192,1
19117,2295,3146,1
19118,2295,4005,1
19119,2295,5691,1
19120,2295,2526,1
19121,2295,57,1
19122,2295,3643,1
19123,2295,4439,1
19124,2295,4895,1
19125,2295,2957,1
19126,2295,6584,1
19127,2296,4260,1
19128,2297,6860,1
19129,2297,4755,1
19130,2297,4949,1
19131,2298,2720,1
19132,2299,3285,1
19133,2299,5591,1
19134,2299,2588,1
19135,2299,3387,1
19136,2299,5945,1
19137,2300,5412,1
19138,2300,4053,1
19139,2300,3469,1
19140,2300,5202,1
19141,2300,4482,1
19142,2300,5761,1
19143,2300,2481,1
19144,2300,4738,1
19145,2300,6811,1
19146,2301,4949,1
19147,2302,4709,1
19148,2302,2740,1
19149,2303,3444,1
19150,2303,4679,1
19151,2303,2348,1
19152,2303,4242,1
19153,2303,7021,1
19154,2303,2526,1
19155,2303,3643,1
19156,2303,3173,1
19157,2303,5612,1
19158,2303,6461,1
19159,2303,5132,1
19160,2303,6262,1
19161,2303,4748,1
19162,2303,5404,1
19163,2303,2345,1
19164,2303,5322,1
19165,2303,3439,1
19166,2303,1116,1
19167,2305,5945,1
19168,2306,2928,1
19169,2306,3304,1
19170,2710,7063,1
19171,2710,4377,1
19172,2710,3633,1
19173,2710,5435,1
19174,1840,4137,1
19175,1840,2087,1
19176,1840,6136,1
19177,1840,3360,1
19178,2308,4843,1
19179,2308,2997,1
19180,2309,4444,1
19181,2309,5580,1
19182,2310,6565,1
19183,2310,4977,1
19184,2310,3432,1
19185,2310,2360,1
19186,2310,2535,1
19187,2310,4545,1
19188,2310,2808,1
19189,2310,2913,1
19190,2310,4789,1
19191,2310,4244,1
19192,2311,5269,1
19193,2312,5113,1
19194,2312,4961,1
19195,2313,5580,1
19196,2314,2447,1
19197,2314,3065,1
19198,2314,5937,1
19199,2314,4002,1
19200,2314,3163,1
19201,2314,606,1
19202,2314,4757,1
19203,2314,5985,1
19204,2314,4406,1
19205,2314,5797,1
19206,2314,2925,1
19207,2314,2564,1
19208,2314,3691,1
19209,2314,7057,1
19210,2314,4059,1
19211,2314,3588,1
19212,2315,3193,1
19213,2315,4681,1
19214,2316,3031,1
19215,2316,2916,1
19216,2316,5857,1
19217,2316,5193,1
19218,2316,6136,1
19219,2316,4949,1
19220,5955,6853,1
19221,5955,5138,1
19222,5955,6782,1
19223,5955,3401,1
19224,5955,4700,1
19225,2319,3439,1
19226,2319,5580,1
19227,2319,5569,1
19228,7032,4001,1
19229,7032,4196,1
19230,7032,4190,1
19231,7032,2887,1
19232,7032,5389,1
19233,7032,4530,1
19234,7032,6057,1
19235,7032,2027,1
19236,2320,6465,1
19237,2320,1717,1
19238,2320,3391,1
19239,2320,6193,1
19240,2321,4579,1
19241,2321,5842,1
19242,2321,2883,1
19243,2321,3195,1
19244,2321,6569,1
19245,2321,4801,1
19246,2321,4892,1
19247,2321,5855,1
19248,2321,5495,1
19249,2321,3532,1
19250,2321,3296,1
19251,2321,6719,1
19252,2321,4426,1
19253,2321,3317,1
19254,2321,2648,1
19255,2321,6473,1
19256,2321,4977,1
19257,2321,4431,1
19258,2321,4678,1
19259,2321,4877,1
19260,2321,3084,1
19261,2321,6597,1
19262,2321,3075,1
19263,2321,5293,1
19264,2321,7097,1
19265,2321,2634,1
19266,174,2047,1
19267,174,4444,1
19268,174,4057,1
19269,174,6776,1
19270,174,1826,1
19271,2323,68,1
19272,2323,3682,1
19273,2323,5091,1
19274,2323,5969,1
19275,2323,3472,1
19276,2323,5007,1
19277,2323,1863,1
19278,2323,3454,1
19279,2323,5067,1
19280,2323,4374,1
19281,2323,6057,1
19282,2323,4465,1
19283,2323,3739,1
19284,2323,4844,1
19285,2323,3994,1
19286,2323,3075,1
19287,2323,3272,1
19288,2323,5208,1
19289,2325,7109,1
19290,2325,6706,1
19291,2325,6199,1
19292,2325,7075,1
19293,2326,4299,1
19294,2326,5458,1
19295,2326,4303,1
19296,2326,3248,1
19297,2326,4124,1
19298,2326,5271,1
19299,2326,6821,1
19300,2326,5747,1
19301,2326,6374,1
19302,2326,2416,1
19303,2326,6944,1
19304,2327,1912,1
19305,2327,4163,1
19306,2328,5552,1
19307,2328,3763,1
19308,2329,4179,1
19309,2329,5652,1
19310,2329,5881,1
19311,2329,7108,1
19312,2329,4291,1
19313,2329,4053,1
19314,2329,2481,1
19315,2329,5727,1
19316,2329,7120,1
19317,2329,1535,1
19318,2329,3425,1
19319,2329,5848,1
19320,2329,5976,1
19321,2329,3123,1
19322,2329,2677,1
19323,2330,3300,1
19324,2330,2605,1
19325,2330,6210,1
19326,2330,4758,1
19327,2330,6716,1
19328,2330,2939,1
19329,2330,6659,1
19330,2330,5556,1
19331,2330,6034,1
19332,2330,4374,1
19333,2330,4412,1
19334,2330,4161,1
19335,2330,6931,1
19336,2331,4272,1
19337,2333,3591,1
19338,2333,5842,1
19339,2333,3371,1
19340,2333,5870,1
19341,2333,5738,1
19342,2333,4143,1
19343,2334,2719,1
19344,2334,3760,1
19345,2334,6384,1
19346,2334,5541,1
19347,2334,6588,1
19348,2334,2439,1
19349,2334,5138,1
19350,2334,6315,1
19351,2336,1877,1
19352,2336,2664,1
19353,2336,5586,1
19354,2337,5995,1
19355,2337,5857,1
19356,2338,2732,1
19357,2338,5138,1
19358,2338,2466,1
19359,2338,4949,1
19360,2339,6621,1
19361,2339,6693,1
19362,2339,1502,1
19363,2339,4779,1
19364,2339,3309,1
19365,2339,3966,1
19366,2339,2990,1
19367,2339,6484,1
19368,2339,4278,1
19369,2339,3075,1
19370,2339,6168,1
19371,2340,5907,1
19372,2340,1639,1
19373,2340,5779,1
19374,2340,3469,1
19375,2340,2822,1
19376,2340,3727,1
19377,2340,3585,1
19378,2340,6700,1
19379,2340,2481,1
19380,2340,6299,1
19381,2340,5240,1
19382,2340,3910,1
19383,2340,4408,1
19384,2340,2978,1
19385,2340,5946,1
19386,2340,5848,1
19387,2340,4695,1
19388,2341,4660,1
19389,2341,5261,1
19390,2341,3706,1
19391,2341,4140,1
19392,2342,3902,1
19393,2342,4143,1
19394,2343,5945,1
19395,2343,6600,1
19396,2344,5198,1
19397,2346,7083,1
19398,2347,490,1
19399,2348,3275,1
19400,2348,4265,1
19401,2348,6696,1
19402,2348,3775,1
